"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:01:25:985 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Crops harvested [tons per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","2","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1744","0.14488039083037424","0","true","1744","0.13050138272018336","85","true","1744","0.2404385665268232","55","true","1744","0.28193763473656824","15","true","1744","0.3878727026632301","5","true","1744","0.43439404863781417","25","true","1744","0.27232926761848775","35","true","1744","0.39716179834808685","45","true","1744","0.22029450743117257","65","true","1744","0.1823704134943758","75","true","1744","0.10002397405851238","95","true","1744","0.4147439595368288","105","true","1744","0.2891576209150006","115","true","1744","0.16742271876586082","125","true","1744","0.16550453169223553","135","true"
"1745","0.14479741237056304","0","true","1745","0.13042663966020615","85","true","1745","0.24030085829857184","55","true","1745","0.2817761584280135","15","true","1745","0.38765055334899","5","true","1745","0.43414525479552446","25","true","1745","0.2721732943838838","35","true","1745","0.39693432881867785","45","true","1745","0.22016833646471715","65","true","1745","0.1822659630857307","75","true","1745","0.0999666865590516","95","true","1745","0.4145064200411032","105","true","1745","0.28899200944826803","115","true","1745","0.16732682946530764","125","true","1745","0.16540974100970848","135","true"
"1746","0.14472228822439423","0","true","1746","0.1303525985383147","85","true","1746","0.2401670425991387","55","true","1746","0.28162044469578174","15","true","1746","0.3874421417571353","5","true","1746","0.43391611484876347","25","true","1746","0.2720182285730075","35","true","1746","0.3967291707179016","45","true","1746","0.22005782248684283","65","true","1746","0.18216506560191936","75","true","1746","0.09991000772264146","95","true","1746","0.4142921007792807","105","true","1746","0.28885208422604525","115","true","1746","0.16723419429163341","125","true","1746","0.16532235376442536","135","true"
"1747","0.14463949515332764","0","true","1747","0.13027802611352163","85","true","1747","0.24002964726584403","55","true","1747","0.2814593346015622","15","true","1747","0.3872204929346198","5","true","1747","0.43366787908512","25","true","1747","0.2718626117374394","35","true","1747","0.3965022089497563","45","true","1747","0.21993193128404714","65","true","1747","0.182060852177662","75","true","1747","0.09985285096765138","95","true","1747","0.41405509156830855","105","true","1747","0.2886868370382729","115","true","1747","0.16713852255576864","125","true","1747","0.16522777575883932","135","true"
"1748","0.14456454720241874","0","true","1748","0.13020415462901755","85","true","1748","0.23989613965242093","55","true","1748","0.28130398007532864","15","true","1748","0.3870117925205699","5","true","1748","0.43343927410439903","25","true","1748","0.27170790088040425","35","true","1748","0.3962975325162587","45","true","1748","0.2198216788459878","65","true","1748","0.1819601873444371","75","true","1748","0.09979630203019162","95","true","1748","0.4138412754322701","105","true","1748","0.2885472463059612","115","true","1748","0.16704610097686678","125","true","1748","0.16514059248139007","135","true"
"1749","0.14448193888973165","0","true","1749","0.1301297522549438","85","true","1749","0.23975905614404813","55","true","1749","0.28114323494385707","15","true","1749","0.3867906429248439","5","true","1749","0.43319159451919653","25","true","1749","0.2715526392227583","35","true","1749","0.3960710767833923","45","true","1749","0.2196960664580758","65","true","1749","0.18185621009452602","75","true","1749","0.09973927557188865","95","true","1749","0.4136047947034517","105","true","1749","0.2883823621652149","115","true","1749","0.16695064606202287","125","true","1749","0.16504622642854355","135","true"
"1750","0.14440639175271597","0","true","1750","0.13005604982630928","85","true","1750","0.23962585555880817","55","true","1750","0.280988238389474","15","true","1750","0.38658242637763457","5","true","1750","0.43296352265927923","25","true","1750","0.27139828210314676","35","true","1750","0.3958668803527693","45","true","1750","0.21958607465376978","65","true","1750","0.18175577711267155","75","true","1750","0.09968285608803865","95","true","1750","0.41339147995469877","105","true","1750","0.2882431047603376","115","true","1750","0.16685843734414418","125","true","1750","0.1649592464154491","135","true"
"1751","0.1443239680131311","0","true","1751","0.12998181692115726","85","true","1751","0.23948908281020156","55","true","1751","0.2808278569748681","15","true","1751","0.3863617743077843","5","true","1751","0.43271639736095774","25","true","1751","0.2712433744078824","35","true","1751","0.39564092893704284","45","true","1751","0.21946074013627334","65","true","1751","0.18165203523075793","75","true","1751","0.09962595948068245","95","true","1751","0.41315552591362875","105","true","1751","0.2880785824402689","115","true","1751","0.16676319851004365","125","true","1751","0.16486509159443571","135","true"
"1752","0.14424859718253336","0","true","1752","0.12990828296952847","85","true","1752","0.23935618820014945","55","true","1752","0.28067321716382665","15","true","1752","0.38615403996349085","5","true","1752","0.4324888567850554","25","true","1752","0.2710893698148277","35","true","1752","0.39543721085251654","45","true","1752","0.21935096189927172","65","true","1752","0.1815518333047092","75","true","1752","0.09956966900713415","95","true","1752","0.4129420092582119","105","true","1752","0.2879396572056909","115","true","1752","0.16667120192279117","125","true","1752","0.16477831414543725","135","true"
"1753","0.14416635738938482","0","true","1753","0.12983421895415245","85","true","1753","0.23921972515100456","55","true","1753","0.2805131982258769","15","true","1753","0.38593388372633947","5","true","1753","0.4322422838906511","25","true","1753","0.27093481487194576","35","true","1753","0.39521176204359265","45","true","1753","0.21922590433832573","65","true","1753","0.18144832598811586","75","true","1753","0.09951290180701607","95","true","1753","0.41270658051861203","105","true","1753","0.28777549548550524","115","true","1753","0.1665761784325273","125","true","1753","0.16468436983862683","135","true"
"1754","0.14409116225809473","0","true","1754","0.1297608529033044","85","true","1754","0.23908713546794924","55","true","1754","0.28035891393527473","15","true","1754","0.38572662992863865","5","true","1754","0.4320152727703739","25","true","1754","0.2707811616001002","35","true","1754","0.3950085206559681","45","true","1754","0.21911638501429956","65","true","1754","0.1813483543259388","75","true","1754","0.09945673990248245","95","true","1754","0.4124935629963609","105","true","1754","0.2876369012694024","115","true","1754","0.16648439324883724","125","true","1754","0.1645977942566676","135","true"
