"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1776","4.949315861345913","0","true","1776","2.519448473288368","85","true","1776","3.072354587697004","55","true","1776","3.012360483719427","15","true","1776","3.1539413520011808","5","true","1776","4.01024498457889","25","true","1776","3.199138721307451","35","true","1776","5.285629932286011","45","true","1776","4.964300215569316","65","true","1776","2.5090005965985975","75","true","1776","2.351250133221451","95","true","1776","4.826926911491882","105","true","1776","4.89845918907863","115","true","1776","2.7901574749002713","125","true","1776","5.300331036394935","135","true"
"1777","4.946532219129183","0","true","1777","2.5180314606487233","85","true","1777","3.070626604239357","55","true","1777","3.0106662427274586","15","true","1777","3.1521674817244647","5","true","1777","4.0079895037101725","25","true","1777","3.1973394306880434","35","true","1777","5.282657137048505","45","true","1777","4.961662721489263","65","true","1777","2.5075894601550663","75","true","1777","2.3499277203231266","95","true","1777","4.8242121044550474","105","true","1777","4.8957041501646374","115","true","1777","2.7885882074790675","125","true","1777","5.29734997281991","135","true"
"1778","4.943751706358452","0","true","1778","2.5166160410530805","85","true","1778","3.0689005634275306","55","true","1778","3.008973906447117","15","true","1778","3.150395605680775","5","true","1778","4.005736558514158","25","true","1778","3.1955421628798995","35","true","1778","5.279687683907949","45","true","1778","4.958873703658183","65","true","1778","2.506179910149358","75","true","1778","2.3486067941172113","95","true","1778","4.821500349477839","105","true","1778","4.892952208540036","115","true","1778","2.7870207042708164","125","true","1778","5.294372260637324","135","true"
"1779","4.940974317759375","0","true","1779","2.515202211816534","85","true","1779","3.067176461987403","55","true","1779","3.0072834716682144","15","true","1779","3.148625720509044","5","true","1779","4.00348614471724","25","true","1779","3.193746914473787","35","true","1779","5.276721567231596","45","true","1779","4.956242221656821","65","true","1779","2.504771943907701","75","true","1779","2.347287352098044","95","true","1779","4.818791641416334","105","true","1779","4.890203358984677","115","true","1779","2.7854549623021247","125","true","1779","5.291397894198764","135","true"
"1780","4.938200048069448","0","true","1780","2.513789970260208","85","true","1780","3.065454296652205","55","true","1780","3.0055949351877715","15","true","1780","3.1468578228557544","5","true","1780","4.001238258055411","25","true","1780","3.1919536820681307","35","true","1780","5.27375878139935","45","true","1780","4.953459379308895","65","true","1780","2.503365558762329","75","true","1780","2.3459693917655917","95","true","1780","4.816085975138167","105","true","1780","4.887457596290131","115","true","1780","2.7838909786062787","125","true","1780","5.288426867868501","135","true"
"1781","4.935428892037984","0","true","1781","2.5123793137112402","85","true","1781","3.063734064162501","55","true","1781","3.003908293810001","15","true","1781","3.1450919093749152","5","true","1781","3.998992894274235","25","true","1781","3.1901624622689906","35","true","1781","5.270799320803727","45","true","1781","4.950833889051838","65","true","1781","2.5019607520514637","75","true","1781","2.3446529106254315","95","true","1781","4.813383345522489","105","true","1781","4.884714915259666","115","true","1781","2.7823287502232223","125","true","1781","5.285459176023457","135","true"
"1782","4.932660844426072","0","true","1782","2.510970239502765","85","true","1782","3.0620157612661676","55","true","1782","3.002223544346282","15","true","1782","3.1433279767280418","5","true","1782","3.9967500491288206","25","true","1782","3.18837325169004","35","true","1782","5.2678431798498275","45","true","1782","4.948057201508903","65","true","1782","2.500557521119298","75","true","1782","2.3433379061887374","95","true","1782","4.810683747459941","105","true","1782","4.881975310708202","115","true","1782","2.7807682741995414","125","true","1782","5.282494813053169","135","true"
"1783","4.929895900006551","0","true","1783","2.5095627449738958","85","true","1783","3.060299384718373","55","true","1783","3.0005406836151463","15","true","1783","3.141566021584136","5","true","1783","3.994509718383793","25","true","1783","3.1865860469525455","35","true","1783","5.264890352955293","45","true","1783","4.945437682753144","65","true","1783","2.49915586331598","75","true","1783","2.342024375972264","95","true","1783","4.80798717585262","105","true","1783","4.87923877746229","115","true","1783","2.779209547588443","125","true","1783","5.279533773359753","135","true"
"1784","4.927134053563971","0","true","1784","2.508156827469709","85","true","1784","3.0585849312815556","55","true","1784","2.998859708442253","15","true","1784","3.139806040619663","5","true","1784","3.99227189781327","25","true","1784","3.1848008446853453","35","true","1784","5.261940834550275","45","true","1784","4.942667129429473","65","true","1784","2.4977557759975957","75","true","1784","2.3407123174983298","95","true","1784","4.8052936256140475","105","true","1784","4.87650531036007","115","true","1784","2.777652567449738","125","true","1784","5.276576051357871","135","true"
"1785","4.924375299894562","0","true","1785","2.5067524843412263","85","true","1785","3.056872397725407","55","true","1785","2.9971806156603704","15","true","1785","3.138048030518532","5","true","1785","3.9900365832008324","25","true","1785","3.183017641524827","35","true","1785","5.258994619077403","45","true","1785","4.940053562022868","65","true","1785","2.4963572565261525","75","true","1785","2.339401728294803","95","true","1785","4.802603091669135","105","true","1785","4.8737749042512455","115","true","1785","2.7760973308498222","125","true","1785","5.273621641474692","135","true"
