"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/29/2021 13:40:25:679 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","1","10","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","571","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","565"
"""Community 1""","true","0","1","85","565"
"""Community 2""","true","0","1","55","565"
"""Community 3""","true","0","1","15","565"
"""Community 4""","true","0","1","5","565"
"""Community 5""","true","0","1","25","565"
"""Community 6""","true","0","1","35","565"
"""Community 7""","true","0","1","45","565"
"""Community 8""","true","0","1","65","565"
"""Community 9""","true","0","1","75","565"
"""Community 10""","true","0","1","95","565"
"""Community 11""","true","0","1","105","565"
"""Community 12""","true","0","1","115","565"
"""Community 13""","true","0","1","125","565"
"""Community 14""","true","0","1","135","565"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"415","9.322950355749493","0","true","415","8.735136676226082","85","true","415","8.63069272770036","55","true","415","9.33557882914762","15","true","415","8.56325359709823","5","true","415","9.627095315099037","25","true","415","9.732080555310251","35","true","415","11.484988340856852","45","true","415","9.294745564726766","65","true","415","8.50212630072117","75","true","415","9.799323465118512","95","true","415","13.232909357182054","105","true","415","11.626223526743706","115","true","415","8.559300749416769","125","true","415","10.363750368709123","135","true"
"416","9.300593160651772","0","true","416","8.715442956612295","85","true","416","8.609995622837769","55","true","416","9.313402359887537","15","true","416","8.543039853829455","5","true","416","9.604254936489054","25","true","416","9.70918300840466","35","true","416","11.457446402389568","45","true","416","9.273737067550238","65","true","416","8.483716360807405","75","true","416","9.775823888463552","95","true","416","13.201608847626684","105","true","416","11.598716427416011","115","true","416","8.540090461936057","125","true","416","10.340159380222042","135","true"
"417","9.3067525573136","0","true","417","8.723952651857328","85","true","417","8.608332476579072","55","true","417","9.315570436773545","15","true","417","8.538147871928667","5","true","417","9.61491481551602","25","true","417","9.708232126477922","35","true","417","11.455570438440603","45","true","417","9.279853396579941","65","true","417","8.490838633087783","75","true","417","9.785400996616277","95","true","417","13.197894957447602","105","true","417","11.609920613364352","115","true","417","8.542675941706468","125","true","417","10.343461240879957","135","true"
"418","9.285074988629674","0","true","418","8.703131762473419","85","true","418","8.589042861474061","55","true","418","9.293701133506634","15","true","418","8.5181210551511","5","true","418","9.592133266587677","25","true","418","9.685062121402796","35","true","418","11.429261341942937","45","true","418","9.258100008015662","65","true","418","8.470955734973584","75","true","418","9.76204681762674","95","true","418","13.16639640146324","105","true","418","11.582690806348916","115","true","418","8.52264523644951","125","true","418","10.321478160433971","135","true"
"419","9.293771458679728","0","true","419","8.711483833805866","85","true","419","8.588734458269592","55","true","419","9.291139696047432","15","true","419","8.516624908257787","5","true","419","9.596356446769375","25","true","419","9.681647945127239","35","true","419","11.42295400929222","45","true","419","9.269950075657402","65","true","419","8.48237110971706","75","true","419","9.775475625045814","95","true","419","13.168366983728163","105","true","419","11.590389739745055","115","true","419","8.526377290850748","125","true","419","10.331642164631658","135","true"
"420","9.271695992032035","0","true","420","8.690791473155496","85","true","420","8.569276982124116","55","true","420","9.269398636864793","15","true","420","8.496699264868266","5","true","420","9.573803969624091","25","true","420","9.659381177225642","35","true","420","11.396056770871436","45","true","420","9.248665260702227","65","true","420","8.462222959812745","75","true","420","9.752727081427146","95","true","420","13.137383621332816","105","true","420","11.564574652878294","115","true","420","8.506446156864937","125","true","420","10.307878246054155","135","true"
"421","9.276353023463281","0","true","421","8.700960950228712","85","true","421","8.566927196443109","55","true","421","9.266621999275412","15","true","421","8.489429436439224","5","true","421","9.582091151653595","25","true","421","9.658603534010789","35","true","421","11.396870823215576","45","true","421","9.262272621022621","65","true","421","8.469657185447229","75","true","421","9.761469995821669","95","true","421","13.133383835004807","105","true","421","11.56986193221646","115","true","421","8.510194402776715","125","true","421","10.319542490031408","135","true"
"422","9.25442311087826","0","true","422","8.682277075815543","85","true","422","8.547316014914415","55","true","422","9.245041696156926","15","true","422","8.469359863303433","5","true","422","9.559438453895547","25","true","422","9.636915367681539","35","true","422","11.369927866186698","45","true","422","9.241394742618537","65","true","422","8.450668166438216","75","true","422","9.739987904711885","95","true","422","13.102335646269571","105","true","422","11.54321894212025","115","true","422","8.490075739885992","125","true","422","10.295146408494691","135","true"
"423","9.26923773684201","0","true","423","8.688249875542688","85","true","423","8.545918072326746","55","true","423","9.245440797186959","15","true","423","8.466114408784577","5","true","423","9.566768632341425","25","true","423","9.632290802207468","35","true","423","11.356886405743408","45","true","423","9.256859280341354","65","true","423","8.45626826877719","75","true","423","9.748576895138656","95","true","423","13.099146194625053","105","true","423","11.549037927093528","115","true","423","8.490975784284165","125","true","423","10.308265546933715","135","true"
"424","9.24844933924887","0","true","424","8.668192633215607","85","true","424","8.526373447286867","55","true","424","9.223686818840637","15","true","424","8.446531622068578","5","true","424","9.544258588500622","25","true","424","9.609626588555216","35","true","424","11.330542960246943","45","true","424","9.236042417754389","65","true","424","8.436662771465286","75","true","424","9.727187102829001","95","true","424","13.06882119116125","105","true","424","11.521863720206248","115","true","424","8.471476077327607","125","true","424","10.285112877425131","135","true"
"425","9.252445952564903","0","true","425","8.673469127718187","85","true","425","8.523327541385612","55","true","425","9.225326494196725","15","true","425","8.442323825154435","5","true","425","9.556648502921309","25","true","425","9.603849242924964","35","true","425","11.331080791008723","45","true","425","9.245235618996277","65","true","425","8.44234725192571","75","true","425","9.74097386998011","95","true","425","13.06969445209059","105","true","425","11.532988415976117","115","true","425","8.478447727885046","125","true","425","10.296942589967802","135","true"
"426","9.23131087757757","0","true","426","8.65315655364859","85","true","426","8.503933290071895","55","true","426","9.204475414921845","15","true","426","8.422896301880765","5","true","426","9.534594807452683","25","true","426","9.582088239239045","35","true","426","11.305214988903842","45","true","426","9.224593217209623","65","true","426","8.42281866808628","75","true","426","9.71927876899495","95","true","426","13.0395748148737","105","true","426","11.506498285680342","115","true","426","8.45906847530703","125","true","426","10.272827970319165","135","true"
"427","9.239677114701575","0","true","427","8.65805148592013","85","true","427","8.50726133096523","55","true","427","9.204809754897717","15","true","427","8.417661282360024","5","true","427","9.553486022679525","25","true","427","9.577972194489025","35","true","427","11.30580915362702","45","true","427","9.233659941144253","65","true","427","8.421997553504557","75","true","427","9.73545224432767","95","true","427","13.047358552407566","105","true","427","11.514313799789456","115","true","427","8.464601536584064","125","true","427","10.282614944852298","135","true"
"428","9.218139405809497","0","true","428","8.640015611074157","85","true","428","8.488356612247417","55","true","428","9.183850998044743","15","true","428","8.398552045568554","5","true","428","9.53190068479115","25","true","428","9.55613236981333","35","true","428","11.279455286136049","45","true","428","9.21314075726302","65","true","428","8.403205800547788","75","true","428","9.71275888245278","95","true","428","13.017239261845265","105","true","428","11.48774629732811","115","true","428","8.445380539831554","125","true","428","10.259834266752803","135","true"
"429","9.225946325276714","0","true","429","8.64737668518298","85","true","429","8.488280726220685","55","true","429","9.185846352155673","15","true","429","8.394711337952332","5","true","429","9.539782009732969","25","true","429","9.546903587582975","35","true","429","11.272250583846672","45","true","429","9.213979752952069","65","true","429","8.408048015512948","75","true","429","9.723398624077447","95","true","429","13.020427309474076","105","true","429","11.486971342823823","115","true","429","8.451146714434818","125","true","429","10.264213610259558","135","true"
"430","9.205430063162128","0","true","430","8.627313166191836","85","true","430","8.469184864505662","55","true","430","9.165472929535738","15","true","430","8.37578445913014","5","true","430","9.51812276498807","25","true","430","9.524950230722407","35","true","430","11.246581286919444","45","true","430","9.192601609673757","65","true","430","8.389743036408738","75","true","430","9.700838534462418","95","true","430","12.990217501331445","105","true","430","11.460319437156018","115","true","430","8.432536963656336","125","true","430","10.241502093337795","135","true"
"431","9.21193275811804","0","true","431","8.630892782229305","85","true","431","8.469938454691732","55","true","431","9.16592331895367","15","true","431","8.374536033455195","5","true","431","9.520262383354769","25","true","431","9.519777256952429","35","true","431","11.247351546517159","45","true","431","9.205697191389277","65","true","431","8.393468642243386","75","true","431","9.707436608742109","95","true","431","12.994158037102967","105","true","431","11.459889057433257","115","true","431","8.434590683666743","125","true","431","10.253413878750502","135","true"
"432","9.191861365973653","0","true","432","8.610960004441246","85","true","432","8.450622854393428","55","true","432","9.146344564155925","15","true","432","8.355550498883645","5","true","432","9.498275634201525","25","true","432","9.498039844751473","35","true","432","11.221376138788482","45","true","432","9.184436920739417","65","true","432","8.375274897169948","75","true","432","9.685017586551018","95","true","432","12.965204920899698","105","true","432","11.43378253098906","115","true","432","8.415969551268011","125","true","432","10.230237550728638","135","true"
"433","9.20099692918953","0","true","433","8.619264918488563","85","true","433","8.44728091348326","55","true","433","9.145332456211523","15","true","433","8.355525794389191","5","true","433","9.512018905094","25","true","433","9.496509399510233","35","true","433","11.220080345231885","45","true","433","9.18781696734658","65","true","433","8.384222822385093","75","true","433","9.692158830856892","95","true","433","12.962887798358594","105","true","433","11.444223378218863","115","true","433","8.42027399933519","125","true","433","10.245796078518993","135","true"
"434","9.179845212110934","0","true","434","8.599450516377095","85","true","434","8.428965224398222","55","true","434","9.125073866881444","15","true","434","8.337041572057066","5","true","434","9.49070129559442","25","true","434","9.474880026942106","35","true","434","11.194485630713599","45","true","434","9.167247793127718","65","true","434","8.365507286413608","75","true","434","9.671373903750204","95","true","434","12.933305449412115","105","true","434","11.41805596471047","115","true","434","8.401345485113742","125","true","434","10.223608306769824","135","true"
"435","9.1866306052819","0","true","435","8.604710533454405","85","true","435","8.427641503879084","55","true","435","9.126673451487465","15","true","435","8.336205386881554","5","true","435","9.497910218644865","25","true","435","9.473583328809804","35","true","435","11.194089226765035","45","true","435","9.180342172346505","65","true","435","8.369135222130753","75","true","435","9.682163123025877","95","true","435","12.9356000741093","105","true","435","11.425762811355572","115","true","435","8.401491024253724","125","true","435","10.232481026482983","135","true"
"436","9.166074814514982","0","true","436","8.58564337148223","85","true","436","8.40928785310295","55","true","436","9.106531930348313","15","true","436","8.317129402014547","5","true","436","9.476297573749285","25","true","436","9.452380081691931","35","true","436","11.168697242897997","45","true","436","9.159334524354865","65","true","436","8.35143583977983","75","true","436","9.66237339861002","95","true","436","12.906215556792436","105","true","436","11.399924514382073","115","true","436","8.382265644335524","125","true","436","10.212163049095203","135","true"
"437","9.172456713471664","0","true","437","8.591041522089553","85","true","437","8.40925437220111","55","true","437","9.104066209651979","15","true","437","8.316038092324527","5","true","437","9.486302534482684","25","true","437","9.447797618267787","35","true","437","11.163822468785161","45","true","437","9.171860694986526","65","true","437","8.356767122487815","75","true","437","9.671947012609273","95","true","437","12.911205855883152","105","true","437","11.400685628450846","115","true","437","8.389255218130213","125","true","437","10.230925956602745","135","true"
"438","9.152463082906758","0","true","438","8.5714719514242","85","true","438","8.391799051852406","55","true","438","9.083520830026087","15","true","438","8.297809590296602","5","true","438","9.465010341097358","25","true","438","9.426479463569999","35","true","438","11.138392349266288","45","true","438","9.151784742513705","65","true","438","8.337962167935041","75","true","438","9.649915242648888","95","true","438","12.8817953641841","105","true","438","11.374715957315422","115","true","438","8.371092328572972","125","true","438","10.209979917740112","135","true"
"439","9.155057066938383","0","true","439","8.577224895063136","85","true","439","8.392244474621183","55","true","439","9.085351406145127","15","true","439","8.293013240711284","5","true","439","9.470960828198264","25","true","439","9.419484550579904","35","true","439","11.135231417716339","45","true","439","9.166572723444927","65","true","439","8.340750885293678","75","true","439","9.657508622210953","95","true","439","12.886261519657547","105","true","439","11.379136838855848","115","true","439","8.377036687885063","125","true","439","10.216871118683311","135","true"
"440","9.135769182627131","0","true","440","8.558087042115936","85","true","440","8.373522148612752","55","true","440","9.064991655042252","15","true","440","8.274373965410856","5","true","440","9.449861011956369","25","true","440","9.39837969398317","35","true","440","11.109981459853037","45","true","440","9.145786844253442","65","true","440","8.321837617980087","75","true","440","9.635609509688933","95","true","440","12.857396160000246","105","true","440","11.35383249026809","115","true","440","8.358714328331688","125","true","440","10.194161873351158","135","true"
"441","9.147735056259007","0","true","441","8.562106623087322","85","true","441","8.374254699672624","55","true","441","9.066554212651699","15","true","441","8.27471323326872","5","true","441","9.457710811828871","25","true","441","9.399508037809577","35","true","441","11.10689983632897","45","true","441","9.155125709100911","65","true","441","8.321679353278313","75","true","441","9.639894014753608","95","true","441","12.862043670134405","105","true","441","11.351501335348432","115","true","441","8.360811019764355","125","true","441","10.200819858551947","135","true"
"442","9.128097882619867","0","true","442","8.543104865716538","85","true","442","8.35535119019255","55","true","442","9.046637604279915","15","true","442","8.256189388348625","5","true","442","9.436596345027327","25","true","442","9.378558643540282","35","true","442","11.082072092170165","45","true","442","9.134918941802459","65","true","442","8.303753844353096","75","true","442","9.619219109101742","95","true","442","12.833223178794688","105","true","442","11.326442258366491","115","true","442","8.342109713454606","125","true","442","10.180458043872362","135","true"
"443","9.13953250800531","0","true","443","8.550315776096959","85","true","443","8.356686527866346","55","true","443","9.052513943983998","15","true","443","8.25382313976938","5","true","443","9.453350438744236","25","true","443","9.378954256987457","35","true","443","11.078770380685267","45","true","443","9.134214916082529","65","true","443","8.306659682368345","75","true","443","9.626593645676085","95","true","443","12.840605101744591","105","true","443","11.327977487416069","115","true","443","8.349405715350482","125","true","443","10.197966966457546","135","true"
"444","9.11899423270642","0","true","444","8.532346923596423","85","true","444","8.338212397927101","55","true","444","9.032830716112274","15","true","444","8.235432242739122","5","true","444","9.432469589348537","25","true","444","9.358870410181005","35","true","444","11.054382882249305","45","true","444","9.114126106908923","65","true","444","8.288389155333586","75","true","444","9.605364755295657","95","true","444","12.812068141128726","105","true","444","11.303495308914977","115","true","444","8.33126926991676","125","true","444","10.178260083223767","135","true"
"445","9.128921599520782","0","true","445","8.537868696220743","85","true","445","8.337419989272059","55","true","445","9.033052119490973","15","true","445","8.23244233181619","5","true","445","9.44094341080798","25","true","445","9.354241511115367","35","true","445","11.057695198861639","45","true","445","9.13246853450685","65","true","445","8.290608398191008","75","true","445","9.613323327954982","95","true","445","12.809657135321038","105","true","445","11.30810071922281","115","true","445","8.335015310713342","125","true","445","10.184584799238129","135","true"
"446","9.109406100638017","0","true","446","8.51910729006171","85","true","446","8.319375196029403","55","true","446","9.01319073639894","15","true","446","8.214178814146953","5","true","446","9.420423487128808","25","true","446","9.334022442065123","35","true","446","11.033163458956638","45","true","446","9.112530855568936","65","true","446","8.273472518790086","75","true","446","9.593882545470978","95","true","446","12.781378992833053","105","true","446","11.282802954750276","115","true","446","8.31654388013724","125","true","446","10.165353178814804","135","true"
"447","9.114061021808554","0","true","447","8.523729975142212","85","true","447","8.318712665233985","55","true","447","9.010182822482149","15","true","447","8.214834479615623","5","true","447","9.425444354107901","25","true","447","9.332816947679412","35","true","447","11.033132768100907","45","true","447","9.128495901052036","65","true","447","8.277550961115995","75","true","447","9.598048333803932","95","true","447","12.792586402263337","105","true","447","11.289363767749817","115","true","447","8.321134258044209","125","true","447","10.17515121626409","135","true"
"448","9.096640651240804","0","true","448","8.504746166734321","85","true","448","8.300756208301191","55","true","448","8.990751473101067","15","true","448","8.197153451318044","5","true","448","9.4046493232669","25","true","448","9.31228848290675","35","true","448","11.008560089330082","45","true","448","9.108165175214504","65","true","448","8.260109211016335","75","true","448","9.57667183417408","95","true","448","12.764640696564138","105","true","448","11.264707550991824","115","true","448","8.303312275605112","125","true","448","10.15412131693506","135","true"
"449","9.113789636630115","0","true","449","8.511778849750582","85","true","449","8.303804403366737","55","true","449","8.990195383329048","15","true","449","8.196494411069022","5","true","449","9.411484782058855","25","true","449","9.311330416635414","35","true","449","11.007626383700828","45","true","449","9.108684003053853","65","true","449","8.260861545109","75","true","449","9.584155479535232","95","true","449","12.764405620326809","105","true","449","11.267395002692483","115","true","449","8.312893874797997","125","true","449","10.161321187583287","135","true"
"450","9.093581677347121","0","true","450","8.493436489635894","85","true","450","8.285994188303409","55","true","450","8.97066704124321","15","true","450","8.178860721433741","5","true","450","9.390616744848082","25","true","450","9.290899819893443","35","true","450","10.983605524384068","45","true","450","9.088825139426374","65","true","450","8.242958489810691","75","true","450","9.562904580467526","95","true","450","12.736701959881012","105","true","450","11.24241186521423","115","true","450","8.295146799173125","125","true","450","10.141056255165845","135","true"
"451","9.106555229802733","0","true","451","8.495791128870696","85","true","451","8.28367718300902","55","true","451","8.97038913953305","15","true","451","8.17441088517265","5","true","451","9.397312649967729","25","true","451","9.285138603666702","35","true","451","10.982285902930691","45","true","451","9.108125369351255","65","true","451","8.247914978333457","75","true","451","9.572779202537236","95","true","451","12.7359670406281","105","true","451","11.24164018719065","115","true","451","8.297987306831608","125","true","451","10.151563901169995","135","true"
"452","9.086452458876016","0","true","452","8.477334120565414","85","true","452","8.26539091991187","55","true","452","8.950586956002072","15","true","452","8.156834325955579","5","true","452","9.376994617599363","25","true","452","9.265547738517917","35","true","452","10.9582403830911","45","true","452","9.088495766623886","65","true","452","8.230408281394586","75","true","452","9.551647239617727","95","true","452","12.708178897063629","105","true","452","11.217473880345015","115","true","452","8.280419765057871","125","true","452","10.129488365366056","135","true"
"453","9.092162992021866","0","true","453","8.481618437920623","85","true","453","8.264635488414719","55","true","453","8.948801599076393","15","true","453","8.153065160512732","5","true","453","9.38268370423283","25","true","453","9.264537855071687","35","true","453","10.95148860604948","45","true","453","9.097637940798329","65","true","453","8.234487416427164","75","true","453","9.563603850844542","95","true","453","12.70659252876346","105","true","453","11.221107811590343","115","true","453","8.289373142070927","125","true","453","10.136233547949026","135","true"
"454","9.073702541103883","0","true","454","8.46297751827684","85","true","454","8.247281422452591","55","true","454","8.929437537935907","15","true","454","8.135493974977841","5","true","454","9.362062421366383","25","true","454","9.244856744964752","35","true","454","10.927419400321899","45","true","454","9.078562765063603","65","true","454","8.216720773594163","75","true","454","9.545036250259086","95","true","454","12.679025724214076","105","true","454","11.196446036180253","115","true","454","8.271154739560881","125","true","454","10.114580893399571","135","true"
"455","9.089059147526196","0","true","455","8.468135477580843","85","true","455","8.246289477420229","55","true","455","8.930249900885208","15","true","455","8.13321550686342","5","true","455","9.367088344655084","25","true","455","9.242547109297876","35","true","455","10.924206674233229","45","true","455","9.091670218239656","65","true","455","8.225948414328132","75","true","455","9.553961611485345","95","true","455","12.681831938616352","105","true","455","11.203302675863593","115","true","455","8.276767704045021","125","true","455","10.120701284854519","135","true"
"456","9.06975019275839","0","true","456","8.450594281957384","85","true","456","8.229348537367095","55","true","456","8.911448333153334","15","true","456","8.116220270480506","5","true","456","9.346591433616451","25","true","456","9.223430391931801","35","true","456","10.900501564232883","45","true","456","9.073247324230568","65","true","456","8.207948527207064","75","true","456","9.534750629682671","95","true","456","12.654309236149956","105","true","456","11.178787790358422","115","true","456","8.258656614977088","125","true","456","10.099933318351972","135","true"
"457","9.081923783267147","0","true","457","8.457524341344467","85","true","457","8.231928839845832","55","true","457","8.912212118525229","15","true","457","8.113907880236098","5","true","457","9.359140593671919","25","true","457","9.22065759852354","35","true","457","10.897728082984155","45","true","457","9.081431971415766","65","true","457","8.20761180343107","75","true","457","9.543283712460287","95","true","457","12.654599454822874","105","true","457","11.184045276883165","115","true","457","8.265181644326084","125","true","457","10.112162669772458","135","true"
"458","9.062137456941947","0","true","458","8.441003431175796","85","true","458","8.21480101739055","55","true","458","8.893151799887452","15","true","458","8.096863434805122","5","true","458","9.339074481302976","25","true","458","9.200977013842298","35","true","458","10.874580135985003","45","true","458","9.062663610103424","65","true","458","8.189730296234051","75","true","458","9.52249224467715","95","true","458","12.627029521370101","105","true","458","11.159679165168823","115","true","458","8.248045996780837","125","true","458","10.090493511325537","135","true"
"459","9.073994114383376","0","true","459","8.449720486513256","85","true","459","8.211722921366833","55","true","459","8.89443873657257","15","true","459","8.093025698902405","5","true","459","9.345775051121661","25","true","459","9.20061698468746","35","true","459","10.871365610740224","45","true","459","9.091925301788951","65","true","459","8.194034506529905","75","true","459","9.533199922163703","95","true","459","12.626985565005922","105","true","459","11.158867846017241","115","true","459","8.256739254250435","125","true","459","10.096940686819556","135","true"
"460","9.054310829970397","0","true","460","8.432905896138744","85","true","460","8.193910073381224","55","true","460","8.875144943217748","15","true","460","8.07607444009542","5","true","460","9.326390082104806","25","true","460","9.180659030273823","35","true","460","10.847783472755971","45","true","460","9.073498287491818","65","true","460","8.176260028207714","75","true","460","9.51457305256262","95","true","460","12.59959514078682","105","true","460","11.135184806870587","115","true","460","8.238828756952712","125","true","460","10.075440384701816","135","true"
"461","9.063049450330153","0","true","461","8.440545988075556","85","true","461","8.194348102572498","55","true","461","8.873814738082455","15","true","461","8.071287834229135","5","true","461","9.336024464699648","25","true","461","9.17905349278821","35","true","461","10.84654350159354","45","true","461","9.090487272664916","65","true","461","8.182991542215579","75","true","461","9.523028372604","95","true","461","12.5986944557612","105","true","461","11.142931311082165","115","true","461","8.245967384391065","125","true","461","10.091495607414736","135","true"
"462","9.046067411501246","0","true","462","8.422315867150987","85","true","462","8.176942812296755","55","true","462","8.854648831520723","15","true","462","8.054519334270614","5","true","462","9.315860264991873","25","true","462","9.159492720584131","35","true","462","10.823735838632563","45","true","462","9.070853390866503","65","true","462","8.166647802402784","75","true","462","9.502460276766842","95","true","462","12.571483452617008","105","true","462","11.11886450479473","115","true","462","8.228950358451309","125","true","462","10.073085988742376","135","true"
"463","9.054245934776224","0","true","463","8.428098274104736","85","true","463","8.176023927483255","55","true","463","8.855568927432989","15","true","463","8.05065118867202","5","true","463","9.320389931164762","25","true","463","9.158208222090208","35","true","463","10.823968811361329","45","true","463","9.080613054145989","65","true","463","8.165865101532322","75","true","463","9.51134213407932","95","true","463","12.574507674368975","105","true","463","11.124664891918778","115","true","463","8.233878984485917","125","true","463","10.076718569069161","135","true"
"464","9.035212610271625","0","true","464","8.40997333157978","85","true","464","8.159608381014714","55","true","464","8.836764006984827","15","true","464","8.034054429908474","5","true","464","9.30034608185043","25","true","464","9.13920809722601","35","true","464","10.801351399626807","45","true","464","9.061827863586519","65","true","464","8.148304101313972","75","true","464","9.491908270746373","95","true","464","12.547802578103209","105","true","464","11.100740881398522","115","true","464","8.216503799933779","125","true","464","10.056798521239976","135","true"
"465","9.044336290187125","0","true","465","8.417931427501351","85","true","465","8.157054512242205","55","true","465","8.835772871367785","15","true","465","8.032669975831531","5","true","465","9.311068561685083","25","true","465","9.141359234002662","35","true","465","10.795180110067554","45","true","465","9.077166858740032","65","true","465","8.148099430324066","75","true","465","9.500441789505196","95","true","465","12.547638313981299","105","true","465","11.109979155893374","115","true","465","8.219033975244349","125","true","465","10.066426884413223","135","true"
"466","9.025523305901402","0","true","466","8.399905878406058","85","true","466","8.139878161477025","55","true","466","8.817035056774397","15","true","466","8.015629980684064","5","true","466","9.291316683510034","25","true","466","9.121784588961972","35","true","466","10.772690266072376","45","true","466","9.058413634139132","65","true","466","8.130991488572864","75","true","466","9.481208403000961","95","true","466","12.520769709454573","105","true","466","11.086964902358412","115","true","466","8.201434330757746","125","true","466","10.046469468299161","135","true"
"467","9.037416028346549","0","true","467","8.407217792337796","85","true","467","8.135081036616679","55","true","467","8.814333171949578","15","true","467","8.013098282906764","5","true","467","9.296310699299383","25","true","467","9.117341673545756","35","true","467","10.770465660832697","45","true","467","9.065366088735413","65","true","467","8.128692688654303","75","true","467","9.49189499685681","95","true","467","12.522883624867275","105","true","467","11.093391505080328","115","true","467","8.20413401963037","125","true","467","10.059865766527732","135","true"
"468","9.01919665702488","0","true","468","8.390122449534516","85","true","468","8.117735448052464","55","true","468","8.796102730960488","15","true","468","7.996012785501846","5","true","468","9.276702793417861","25","true","468","9.098155286984916","35","true","468","10.748105351031759","45","true","468","9.046553118500066","65","true","468","8.113104527974869","75","true","468","9.47165641477396","95","true","468","12.496753865808104","105","true","468","11.070761399992925","115","true","468","8.187314488783112","125","true","468","10.038416159349635","135","true"
"469","9.034175838343987","0","true","469","8.393197402241471","85","true","469","8.115529927658969","55","true","469","8.798463118805635","15","true","469","7.994231948494815","5","true","469","9.281100751263526","25","true","469","9.094135487563557","35","true","469","10.746225623165282","45","true","469","9.0646565257037","65","true","469","8.114602059570084","75","true","469","9.482025587282063","95","true","469","12.497986784966992","105","true","469","11.07361962253947","115","true","469","8.189124085388393","125","true","469","10.044871205639208","135","true"
"470","9.014994997922875","0","true","470","8.376405075993945","85","true","470","8.099146447615542","55","true","470","8.780012467636743","15","true","470","7.977776962228181","5","true","470","9.261695726619061","25","true","470","9.075769333146587","35","true","470","10.723834754644493","45","true","470","9.046672956594131","65","true","470","8.097918864760304","75","true","470","9.461893898137092","95","true","470","12.471683196238224","105","true","470","11.05010875285255","115","true","470","8.171737410047866","125","true","470","10.023972196855375","135","true"
"471","9.023688242329442","0","true","471","8.381940453354867","85","true","471","8.099910158975998","55","true","471","8.779250137095557","15","true","471","7.9749339344892665","5","true","471","9.265471608812751","25","true","471","9.07021531863352","35","true","471","10.72155163892256","45","true","471","9.060280101673168","65","true","471","8.100160784979574","75","true","471","9.467250640671745","95","true","471","12.475173950639745","105","true","471","11.055577620947664","115","true","471","8.179825563686224","125","true","471","10.036135915872427","135","true"
"472","9.005052205902665","0","true","472","8.364219649013737","85","true","472","8.08278561318535","55","true","472","8.7606893545647","15","true","472","7.958073609046372","5","true","472","9.246202835239943","25","true","472","9.051639994480844","35","true","472","10.69937244703939","45","true","472","9.044050572865945","65","true","472","8.083035709324227","75","true","472","9.44894722202147","95","true","472","12.449145456999478","105","true","472","11.033034927003063","115","true","472","8.162702659177835","125","true","472","10.015328269602312","135","true"
"473","9.014261818087407","0","true","473","8.367446468981852","85","true","473","8.083021507306249","55","true","473","8.760651460599632","15","true","473","7.955964642776769","5","true","473","9.250077966912393","25","true","473","9.050134617003994","35","true","473","10.701391521826517","45","true","473","9.043345816412094","65","true","473","8.08657186675951","75","true","473","9.456778787980634","95","true","473","12.446145148695942","105","true","473","11.039791101664253","115","true","473","8.166294973759067","125","true","473","10.020795258811008","135","true"
"474","8.996882694903","0","true","474","8.349830792205047","85","true","474","8.066004619922447","55","true","474","8.742916484205557","15","true","474","7.939556627307138","5","true","474","9.230604118560999","25","true","474","9.031919465322336","35","true","474","10.678862276517409","45","true","474","9.0243071936407","65","true","474","8.07002188258052","75","true","474","9.436869780005939","95","true","474","12.420299216684356","105","true","474","11.017358512425087","115","true","474","8.14990324535584","125","true","474","10.001361904244733","135","true"
"475","9.007521933154619","0","true","475","8.355485440050455","85","true","475","8.066690373017241","55","true","475","8.739025958912936","15","true","475","7.935368825401539","5","true","475","9.23522831446914","25","true","475","9.030271536584246","35","true","475","10.67822661921674","45","true","475","9.032425955640369","65","true","475","8.070236928256136","75","true","475","9.445835453240432","95","true","475","12.421281162766045","105","true","475","11.016697956941387","115","true","475","8.157884712678543","125","true","475","10.009269443179843","135","true"
"476","8.991305995142115","0","true","476","8.337968699085987","85","true","476","8.049779072444878","55","true","476","8.720870981008533","15","true","476","7.9187328320568815","5","true","476","9.216001850565872","25","true","476","9.011340149715096","35","true","476","10.655840399889241","45","true","476","9.014078768095596","65","true","476","8.054110253471569","75","true","476","9.428911299389426","95","true","476","12.395595725198806","105","true","476","10.993914934530661","115","true","476","8.140782229004165","125","true","476","9.989268048451757","135","true"
